id,label
2758,5
2759,10
2760,4
2761,-1
2762,9
2763,-1
2764,-1
2765,10
2766,-1
2767,-1
2768,5
2769,5
2770,9
2771,2
2772,3
2773,-1
2774,10
2775,6
2776,-1
2777,-1
2778,8
2779,4
2780,4
2781,-1
2782,9
2783,4
2784,-1
2785,10
2786,4
2787,-1
2788,9
2789,10
2790,10
2791,-1
2792,2
2793,10
2794,10
2795,-1
2796,0
2797,5
2798,0
2799,4
2800,2
2801,5
2802,-1
2803,0
2804,9
2805,3
2806,-1
2807,0
2808,5
2809,-1
2810,-1
2811,4
2812,3
2813,-1
2814,-1
2815,9
2816,3
2817,1
2818,-1
2819,-1
2820,5
2821,1
2822,-1
2823,-1
2824,0
2825,10
2826,0
2827,2
2828,2
2829,-1
2830,0
2831,2
2832,3
2833,-1
2834,-1
2835,-1
2836,1
2837,-1
2838,-1
2839,-1
2840,1
2841,1
2842,3
2843,-1
2844,-1
2845,-1
2846,-1
2847,-1
2848,3
2849,2
2850,1
2851,10
2852,3
2853,-1
2854,-1
2855,-1
2856,-1
2857,4
2858,-1
2859,2
2860,7
2861,10
2862,0
2863,3
2864,9
2865,-1
2866,8
2867,2
2868,8
2869,1
2870,9
2871,-1
2872,7
2873,0
2874,6
2875,0
2876,-1
2877,1
2878,3
2879,10
2880,5
2881,-1
2882,-1
2883,5
2884,-1
2885,-1
2886,-1
2887,10
2888,-1
2889,5
2890,0
2891,-1
2892,8
2893,-1
2894,-1
2895,-1
2896,5
2897,5
2898,2
2899,-1
2900,10
2901,1
2902,8
2903,-1
2904,10
2905,-1
2906,-1
2907,-1
2908,2
2909,-1
2910,-1
2911,-1
2912,-1
2913,2
2914,10
2915,8
2916,2
2917,10
2918,9
2919,8
2920,-1
2921,-1
2922,-1
2923,-1
2924,9
2925,-1
2926,5
2927,1
2928,-1
2929,-1
2930,-1
2931,0
2932,10
2933,3
2934,-1
2935,-1
2936,4
2937,0
2938,-1
2939,-1
2940,3
2941,-1
2942,0
2943,2
2944,-1
2945,-1
2946,-1
2947,0
2948,1
2949,2
2950,1
2951,0
2952,2
2953,2
2954,2
2955,2
2956,2
2957,1
2958,1
2959,1
2960,8
2961,-1
2962,9
2963,-1
2964,-1
2965,-1
2966,-1
2967,4
2968,2
2969,3
2970,-1
2971,3
2972,3
2973,2
2974,-1
2975,0
2976,0
2977,-1
2978,-1
2979,-1
2980,-1
2981,3
2982,1
2983,-1
2984,3
2985,-1
2986,3
2987,-1
2988,-1
2989,3
2990,0
2991,2
2992,2
2993,2
2994,2
2995,3
2996,3
2997,-1
2998,2
2999,8
3000,1
3001,0
3002,-1
3003,0
3004,1
3005,-1
3006,4
3007,-1
3008,0
3009,2
3010,-1
3011,3
3012,-1
3013,2
3014,0
3015,-1
3016,3
3017,3
3018,-1
3019,0
3020,9
3021,0
3022,-1
3023,-1
3024,0
3025,-1
3026,0
3027,2
3028,-1
3029,2
3030,1
3031,-1
3032,1
3033,-1
3034,0
3035,2
3036,-1
3037,5
3038,2
3039,4
3040,0
3041,2
3042,0
3043,8
3044,10
3045,3
3046,1
3047,2
3048,2
3049,0
3050,-1
3051,2
3052,-1
3053,2
3054,0
3055,1
3056,2
3057,3
3058,4
3059,10
3060,1
3061,-1
3062,-1
3063,10
3064,-1
3065,-1
3066,-1
3067,-1
3068,8
3069,-1
3070,10
3071,4
3072,-1
3073,-1
3074,0
3075,2
3076,2
3077,-1
3078,3
3079,0
3080,-1
3081,2
3082,1
3083,0
3084,2
3085,4
3086,2
3087,0
3088,-1
3089,3
3090,-1
3091,3
3092,3
3093,3
3094,-1
3095,4
3096,-1
3097,-1
3098,8
3099,-1
3100,2
3101,4
3102,0
3103,2
3104,4
3105,3
3106,3
3107,4
3108,-1
3109,-1
3110,6
3111,9
3112,-1
3113,-1
3114,4
3115,4
3116,5
3117,4
3118,9
3119,9
3120,2
3121,-1
3122,1
3123,-1
3124,0
3125,3
3126,4
3127,-1
3128,-1
3129,-1
3130,-1
3131,0
3132,-1
3133,8
3134,2
3135,-1
3136,-1
3137,2
3138,0
3139,2
3140,1
3141,2
3142,1
3143,0
3144,2
3145,1
3146,2
3147,3
3148,2
3149,-1
3150,10
3151,-1
3152,-1
3153,0
3154,2
3155,8
3156,-1
3157,-1
3158,7
3159,7
3160,7
3161,5
3162,1
3163,5
3164,6
3165,8
3166,-1
3167,10
3168,-1
3169,10
3170,3
3171,4
3172,8
3173,-1
3174,8
3175,8
3176,-1
3177,-1
3178,-1
3179,10
3180,2
3181,-1
3182,10
3183,6
3184,8
3185,-1
3186,-1
3187,-1
3188,4
3189,10
3190,1
3191,-1
3192,-1
3193,8
3194,2
3195,6
3196,-1
3197,7
3198,7
3199,2
3200,4
3201,7
3202,-1
3203,-1
3204,-1
3205,-1
3206,-1
3207,10
3208,8
3209,2
3210,7
3211,3
3212,7
3213,2
3214,0
3215,-1
3216,7
3217,-1
3218,0
3219,-1
3220,-1
3221,-1
3222,6
3223,5
3224,4
3225,0
3226,-1
3227,-1
3228,8
3229,8
3230,8
3231,-1
3232,10
3233,0
3234,3
3235,5
3236,10
3237,-1
3238,8
3239,2
3240,-1
3241,-1
3242,-1
3243,-1
3244,-1
3245,2
3246,2
3247,8
3248,-1
3249,-1
3250,2
3251,-1
3252,0
3253,-1
3254,2
3255,-1
3256,3
3257,-1
3258,-1
3259,-1
3260,-1
3261,-1
3262,-1
3263,-1
3264,-1
3265,-1
3266,6
3267,2
3268,0
3269,-1
3270,6
3271,0
3272,-1
3273,3
3274,-1
3275,-1
3276,2
3277,2
3278,2
3279,6
3280,-1
3281,-1
3282,0
3283,-1
3284,10
3285,-1
3286,5
3287,0
3288,3
3289,10
3290,7
3291,-1
3292,-1
3293,7
3294,-1
3295,-1
3296,-1
3297,10
3298,7
3299,-1
3300,2
3301,-1
3302,-1
3303,6
3304,-1
3305,7
3306,-1
3307,7
3308,-1
3309,-1
3310,2
3311,-1
3312,2
3313,-1
3314,-1
3315,-1
3316,7
3317,4
3318,-1
3319,2
3320,2
3321,3
3322,-1
3323,-1
3324,-1
3325,4
3326,0
3327,8
3328,8
3329,-1
3330,-1
3331,-1
3332,-1
3333,3
3334,-1
3335,2
3336,-1
3337,7
3338,3
3339,-1
3340,-1
3341,-1
3342,7
3343,8
3344,0
3345,1
3346,3
3347,-1
3348,-1
3349,3
3350,-1
3351,4
3352,7
3353,-1
3354,8
3355,-1
3356,8
3357,2
3358,8
3359,7
3360,-1
3361,8
3362,8
3363,-1
3364,-1
3365,8
3366,3
3367,7
3368,-1
3369,2
3370,7
3371,2
3372,3
3373,10
3374,2
3375,-1
3376,-1
3377,-1
3378,4
3379,-1
3380,2
3381,-1
3382,0
3383,3
3384,6
3385,2
3386,3
3387,3
3388,-1
3389,-1
3390,-1
3391,2
3392,2
3393,2
3394,-1
3395,-1
3396,-1
3397,-1
3398,7
3399,-1
3400,-1
3401,2
3402,6
3403,-1
3404,-1
3405,0
3406,-1
3407,0
3408,-1
3409,2
3410,8
3411,-1
3412,-1
3413,-1
3414,7
3415,3
3416,10
3417,1
3418,-1
3419,-1
3420,-1
3421,0
3422,-1
3423,10
3424,8
3425,7
3426,-1
3427,5
3428,8
3429,-1
3430,0
3431,8
3432,8
3433,-1
3434,-1
3435,5
3436,0
3437,-1
3438,6
3439,-1
3440,1
3441,7
3442,4
3443,-1
3444,-1
3445,8
3446,-1
3447,8
3448,-1
3449,-1
3450,4
3451,10
3452,-1
3453,2
3454,0
3455,-1
3456,5
3457,-1
3458,-1
3459,-1
3460,2
3461,-1
3462,0
3463,-1
3464,-1
3465,-1
3466,8
3467,4
3468,2
3469,-1
3470,6
3471,6
3472,-1
3473,-1
3474,-1
3475,-1
3476,-1
3477,6
3478,-1
3479,0
3480,0
3481,3
3482,2
3483,-1
3484,4
3485,9
3486,8
3487,-1
3488,-1
3489,4
3490,-1
3491,-1
3492,-1
3493,10
3494,5
3495,8
3496,8
3497,9
3498,0
3499,-1
3500,-1
3501,-1
3502,-1
3503,-1
3504,3
3505,-1
3506,3
3507,5
3508,-1
3509,-1
3510,10
3511,-1
3512,-1
3513,-1
3514,0
3515,3
3516,2
3517,2
3518,7
3519,-1
3520,2
3521,7
3522,2
3523,-1
3524,2
3525,-1
3526,2
3527,5
3528,8
3529,5
3530,5
3531,10
3532,-1
3533,-1
3534,10
3535,-1
3536,-1
3537,-1
3538,2
3539,-1
3540,2
3541,5
3542,-1
3543,0
3544,-1
3545,10
3546,1
3547,9
3548,-1
3549,-1
3550,8
3551,-1
3552,2
3553,-1
3554,2
3555,-1
3556,-1
3557,10
3558,0
3559,0
3560,-1
3561,-1
3562,-1
3563,-1
3564,9
3565,3
3566,0
3567,0
3568,-1
3569,4
3570,10
3571,3
3572,8
3573,-1
3574,4
3575,9
3576,10
3577,-1
3578,2
3579,5
3580,4
3581,-1
3582,5
3583,-1
3584,-1
3585,8
3586,5
3587,10
3588,0
3589,4
3590,-1
3591,2
3592,-1
3593,-1
3594,-1
3595,-1
3596,5
3597,0
3598,-1
3599,10
3600,-1
3601,-1
3602,4
3603,2
3604,10
3605,5
3606,-1
3607,-1
3608,-1
3609,-1
3610,-1
3611,0
3612,-1
3613,-1
3614,2
3615,-1
3616,0
3617,2
3618,1
3619,-1
3620,-1
3621,-1
3622,0
3623,-1
3624,5
3625,7
3626,8
3627,-1
3628,10
3629,2
3630,-1
3631,-1
3632,8
3633,-1
3634,10
3635,9
3636,-1
3637,8
3638,2
3639,10
3640,9
3641,5
3642,2
3643,-1
3644,-1
3645,-1
3646,-1
3647,2
3648,5
3649,10
3650,4
3651,-1
3652,9
3653,10
3654,-1
3655,2
3656,8
3657,-1
3658,-1
3659,10
3660,4
3661,-1
3662,-1
3663,10
3664,-1
3665,-1
3666,4
3667,-1
3668,2
3669,2
3670,0
3671,2
3672,-1
3673,-1
3674,10
3675,-1
3676,10
3677,-1
3678,-1
3679,0
3680,4
3681,6
3682,0
3683,10
3684,0
3685,9
3686,-1
3687,1
3688,2
3689,-1
3690,-1
3691,10
3692,-1
3693,9
3694,-1
3695,0
3696,3
3697,4
3698,2
3699,2
3700,3
3701,3
3702,-1
3703,-1
3704,1
3705,2
3706,2
3707,2
3708,-1
3709,-1
3710,-1
3711,8
3712,9
3713,2
3714,-1
3715,9
3716,-1
3717,4
3718,0
3719,8
3720,9
3721,3
3722,7
3723,2
3724,4
3725,-1
3726,10
3727,-1
3728,-1
3729,2
3730,8
3731,2
3732,-1
3733,2
3734,2
3735,0
3736,4
3737,2
3738,-1
3739,-1
3740,2
3741,-1
3742,2
3743,2
3744,-1
3745,2
3746,-1
3747,4
3748,9
3749,-1
3750,-1
3751,5
3752,2
3753,2
3754,2
3755,-1
3756,8
3757,-1
3758,0
3759,8
3760,10
3761,8
3762,-1
3763,1
3764,-1
3765,2
3766,-1
3767,-1
3768,-1
3769,3
3770,1
3771,5
3772,-1
3773,-1
3774,10
3775,10
3776,-1
3777,4
3778,-1
3779,8
3780,2
3781,2
3782,0
3783,2
3784,-1
3785,-1
3786,-1
3787,2
3788,3
3789,2
3790,-1
3791,-1
3792,-1
3793,2
3794,-1
3795,8
3796,-1
3797,-1
3798,2
3799,4
3800,5
3801,4
3802,4
3803,8
3804,7
3805,4
3806,-1
3807,2
3808,-1
3809,-1
3810,-1
3811,10
3812,-1
3813,-1
3814,8
3815,-1
3816,4
3817,2
3818,10
3819,-1
3820,-1
3821,-1
3822,5
3823,10
3824,-1
3825,-1
3826,10
3827,9
3828,-1
3829,-1
3830,4
3831,5
3832,10
3833,10
3834,8
3835,9
3836,4
3837,-1
3838,-1
3839,6
3840,-1
3841,10
3842,5
3843,8
3844,9
3845,8
3846,-1
3847,9
3848,2
3849,5
3850,5
3851,8
3852,5
3853,-1
3854,-1
3855,8
3856,-1
3857,9
3858,8
3859,-1
3860,4
3861,2
3862,1
3863,2
3864,2
3865,-1
3866,-1
3867,2
3868,-1
3869,2
3870,-1
3871,2
3872,0
3873,0
3874,-1
3875,0
3876,8
3877,-1
3878,2
3879,4
3880,8
3881,-1
3882,-1
3883,10
3884,-1
3885,-1
3886,-1
3887,3
3888,-1
3889,2
3890,-1
3891,8
3892,10
3893,-1
3894,-1
3895,8
3896,-1
3897,-1
3898,5
3899,-1
3900,-1
3901,8
3902,0
3903,-1
3904,2
3905,-1
3906,3
3907,10
3908,-1
3909,10
3910,-1
3911,-1
3912,4
3913,7
3914,10
3915,-1
3916,4
3917,2
3918,3
3919,10
3920,5
3921,1
3922,3
3923,2
3924,2
3925,3
3926,-1
3927,-1
3928,-1
3929,0
3930,10
3931,1
3932,-1
3933,9
3934,-1
3935,-1
3936,-1
3937,-1
3938,1
3939,-1
3940,0
3941,-1
3942,10
3943,-1
3944,10
3945,0
3946,10
3947,-1
3948,-1
3949,-1
3950,-1
3951,10
3952,8
3953,6
3954,2
3955,-1
3956,10
3957,9
3958,8
3959,10
3960,-1
3961,-1
3962,-1
3963,10
3964,-1
3965,6
3966,-1
3967,2
3968,10
3969,7
3970,0
3971,4
3972,-1
3973,7
3974,-1
3975,2
3976,4
3977,-1
3978,-1
3979,-1
3980,-1
3981,-1
3982,10
3983,-1
3984,9
3985,0
3986,-1
3987,0
3988,8
3989,-1
3990,10
3991,7
3992,-1
3993,9
3994,10
3995,-1
3996,10
3997,-1
3998,-1
3999,5
4000,-1
4001,7
4002,-1
4003,-1
4004,2
4005,8
4006,2
4007,8
4008,10
4009,-1
4010,6
4011,-1
4012,2
4013,-1
4014,8
4015,-1
4016,0
4017,-1
4018,7
4019,-1
4020,-1
4021,5
4022,8
4023,1
4024,5
4025,-1
4026,-1
4027,0
4028,-1
4029,-1
4030,5
4031,-1
4032,-1
4033,10
4034,-1
4035,10
4036,5
4037,0
4038,8
4039,4
4040,-1
4041,-1
4042,-1
4043,5
4044,-1
4045,-1
4046,2
4047,0
4048,-1
4049,-1
4050,7
4051,3
4052,8
4053,2
4054,-1
4055,-1
4056,5
4057,-1
4058,-1
4059,4
4060,10
4061,-1
4062,5
4063,5
4064,8
4065,-1
4066,0
4067,-1
4068,-1
4069,2
4070,8
4071,8
4072,-1
4073,-1
4074,8
4075,10
4076,-1
4077,10
4078,-1
4079,-1
4080,-1
4081,4
4082,-1
4083,-1
4084,-1
4085,-1
4086,8
4087,2
4088,-1
4089,9
4090,5
4091,9
4092,-1
4093,1
4094,-1
4095,-1
4096,1
4097,9
4098,5
4099,-1
4100,-1
4101,-1
4102,-1
4103,1
4104,-1
4105,-1
4106,-1
4107,-1
4108,2
4109,-1
4110,-1
4111,-1
4112,3
4113,-1
4114,2
4115,-1
4116,-1
4117,-1
4118,2
4119,-1
4120,2
4121,2
4122,-1
4123,-1
4124,-1
4125,-1
4126,-1
4127,3
4128,2
4129,2
4130,-1
4131,2
4132,4
4133,2
4134,-1
4135,-1
4136,-1
4137,-1
4138,7
4139,-1
4140,8
4141,7
4142,-1
4143,7
4144,-1
4145,6
4146,-1
4147,-1
4148,-1
4149,-1
4150,8
4151,-1
4152,8
4153,-1
4154,-1
4155,3
4156,4
4157,10
4158,8
4159,1
4160,7
4161,-1
4162,3
4163,-1
4164,-1
4165,10
4166,-1
4167,8
4168,3
4169,10
4170,6
4171,1
4172,-1
4173,-1
4174,-1
4175,7
4176,3
4177,4
4178,2
4179,10
4180,2
4181,2
4182,-1
4183,2
4184,4
4185,6
4186,-1
4187,-1
4188,5
4189,9
4190,8
4191,7
4192,0
4193,-1
4194,-1
4195,-1
4196,9
4197,-1
4198,-1
4199,-1
4200,-1
4201,7
4202,-1
4203,-1
4204,4
4205,8
4206,-1
4207,-1
4208,5
4209,0
4210,2
4211,0
4212,-1
4213,2
4214,-1
4215,2
4216,3
4217,2
4218,2
4219,-1
4220,-1
4221,8
4222,1
4223,-1
4224,9
4225,10
4226,10
4227,-1
4228,2
4229,-1
4230,-1
4231,2
4232,-1
4233,-1
4234,-1
4235,5
4236,10
4237,1
4238,6
4239,-1
4240,10
4241,-1
4242,7
4243,-1
4244,5
4245,-1
4246,-1
4247,4
4248,1
4249,1
4250,-1
4251,8
4252,-1
4253,-1
4254,-1
4255,10
4256,9
4257,-1
4258,-1
4259,0
4260,-1
4261,4
4262,5
4263,-1
4264,8
4265,-1
4266,-1
4267,3
4268,10
4269,1
4270,8
4271,-1
4272,2
4273,8
4274,1
4275,-1
4276,7
4277,5
4278,-1
4279,-1
4280,1
4281,0
4282,0
4283,4
4284,-1
4285,-1
4286,-1
4287,10
4288,4
4289,8
4290,-1
4291,-1
4292,10
4293,-1
4294,-1
4295,0
4296,2
4297,-1
4298,-1
4299,-1
4300,6
4301,-1
4302,-1
4303,-1
4304,-1
4305,-1
4306,2
4307,1
4308,6
4309,2
4310,3
4311,3
4312,2
4313,8
4314,-1
4315,-1
4316,7
4317,-1
4318,-1
4319,2
4320,-1
4321,-1
4322,-1
4323,-1
4324,-1
4325,10
4326,10
4327,-1
4328,1
4329,-1
4330,-1
4331,-1
4332,1
4333,10
4334,2
4335,10
4336,2
4337,4
4338,1
4339,0
4340,4
4341,2
4342,-1
4343,2
4344,-1
4345,4
4346,4
4347,-1
4348,4
4349,10
4350,8
4351,8
4352,-1
4353,4
4354,0
4355,-1
4356,-1
4357,4
4358,2
4359,-1
4360,0
4361,-1
4362,0
4363,2
4364,-1
4365,-1
4366,-1
4367,-1
4368,-1
4369,2
4370,0
4371,-1
4372,0
4373,-1
4374,-1
4375,-1
4376,-1
4377,2
4378,-1
4379,-1
4380,1
4381,-1
4382,-1
4383,-1
4384,4
4385,3
4386,-1
4387,-1
4388,3
4389,-1
4390,10
4391,2
4392,-1
4393,-1
4394,7
4395,9
4396,-1
4397,3
4398,4
4399,8
4400,10
4401,-1
4402,2
4403,-1
4404,-1
4405,4
4406,-1
4407,10
4408,-1
4409,4
4410,-1
4411,-1
4412,-1
4413,2
4414,4
4415,4
4416,-1
4417,3
4418,5
4419,2
4420,-1
4421,4
4422,-1
4423,-1
4424,2
4425,-1
4426,-1
4427,0
4428,10
4429,2
4430,-1
4431,-1
4432,2
4433,2
4434,2
4435,2
4436,-1
4437,-1
4438,-1
4439,-1
4440,-1
4441,-1
4442,0
4443,-1
4444,-1
4445,-1
4446,2
4447,9
4448,2
4449,0
4450,2
4451,2
4452,-1
4453,3
4454,2
4455,3
4456,8
4457,-1
4458,-1
4459,-1
4460,1
4461,-1
4462,6
4463,-1
4464,1
4465,0
4466,9
4467,-1
4468,9
4469,0
4470,-1
4471,-1
4472,8
4473,-1
4474,-1
4475,9
4476,10
4477,-1
4478,-1
4479,0
4480,-1
4481,-1
4482,0
4483,-1
4484,8
4485,2
4486,0
4487,3
4488,3
4489,2
4490,-1
4491,4
4492,-1
4493,-1
4494,-1
4495,-1
4496,-1
4497,6
4498,-1
4499,-1
4500,-1
4501,4
4502,5
4503,8
4504,0
4505,2
4506,-1
4507,10
4508,10
4509,1
4510,-1
4511,-1
4512,4
4513,9
4514,-1
4515,-1
4516,3
4517,-1
4518,0
4519,2
4520,2
4521,2
4522,0
4523,2
4524,0
4525,-1
4526,2
4527,0
4528,-1
4529,-1
4530,-1
4531,5
4532,-1
4533,4
4534,3
4535,-1
4536,-1
4537,-1
4538,-1
4539,-1
4540,10
4541,3
4542,7
4543,-1
4544,-1
4545,-1
4546,-1
4547,-1
4548,-1
4549,7
4550,10
4551,-1
4552,5
4553,-1
4554,1
4555,9
4556,-1
4557,5
4558,-1
4559,1
4560,-1
4561,-1
4562,-1
4563,5
4564,3
4565,-1
4566,7
4567,4
4568,5
4569,2
4570,-1
4571,5
4572,2
4573,0
4574,-1
4575,3
4576,0
4577,2
4578,-1
4579,4
4580,-1
4581,4
4582,-1
4583,-1
4584,-1
4585,-1
4586,3
4587,-1
4588,-1
4589,2
4590,3
4591,-1
4592,-1
4593,-1
4594,2
4595,-1
4596,0
4597,2
4598,-1
4599,3
4600,1
4601,3
4602,0
4603,8
4604,1
4605,8
4606,0
4607,-1
4608,-1
4609,2
4610,5
4611,-1
4612,2
4613,-1
4614,4
4615,-1
4616,-1
4617,-1
4618,-1
4619,8
4620,-1
4621,-1
4622,4
4623,8
4624,6
4625,4
4626,-1
4627,1
4628,-1
4629,-1
4630,-1
4631,-1
4632,5
4633,0
4634,-1
4635,2
4636,3
4637,-1
4638,-1
4639,-1
4640,3
4641,-1
4642,-1
4643,-1
4644,3
4645,5
4646,3
4647,-1
4648,4
4649,-1
4650,-1
4651,3
4652,-1
4653,-1
4654,8
4655,5
4656,5
4657,5
4658,1
4659,3
4660,8
4661,4
4662,-1
4663,-1
4664,4
4665,-1
4666,-1
4667,3
4668,3
4669,10
4670,-1
4671,0
4672,0
4673,4
4674,3
4675,-1
4676,-1
4677,-1
4678,4
4679,9
4680,3
4681,-1
4682,3
4683,2
4684,10
4685,7
4686,-1
4687,5
4688,-1
4689,-1
4690,0
4691,2
4692,2
4693,2
4694,2
4695,-1
4696,3
4697,3
4698,-1
4699,-1
4700,8
4701,-1
4702,3
4703,10
4704,0
4705,9
4706,0
4707,3
4708,-1
4709,0
4710,-1
4711,-1
4712,2
4713,3
4714,2
4715,-1
4716,4
4717,-1
4718,-1
4719,-1
4720,-1
4721,0
4722,3
4723,0
4724,-1
4725,-1
4726,-1
4727,3
4728,0
4729,-1
4730,3
4731,4
4732,3
4733,3
4734,-1
4735,-1
4736,-1
4737,3
4738,0
4739,3
4740,0
4741,-1
4742,3
4743,0
4744,-1
4745,-1
4746,-1
4747,-1
4748,3
4749,0
4750,10
4751,-1
4752,9
4753,-1
4754,-1
4755,-1
4756,5
4757,3
4758,8
4759,-1
4760,8
4761,-1
4762,-1
4763,-1
4764,-1
4765,3
4766,8
4767,-1
4768,-1
4769,-1
4770,-1
4771,-1
4772,9
4773,-1
4774,-1
4775,8
4776,4
4777,4
4778,2
4779,-1
4780,-1
4781,0
4782,-1
4783,4
4784,1
4785,-1
4786,-1
4787,-1
4788,-1
4789,1
4790,-1
4791,2
4792,-1
4793,2
4794,3
4795,9
4796,-1
4797,2
4798,-1
4799,0
4800,1
4801,-1
4802,0
4803,1
4804,-1
4805,-1
4806,-1
4807,9
4808,-1
4809,-1
4810,-1
4811,8
4812,10
4813,3
4814,-1
4815,9
4816,10
4817,-1
4818,2
4819,-1
4820,1
4821,-1
4822,8
4823,8
4824,3
4825,-1
4826,4
4827,10
4828,3
4829,10
4830,0
4831,-1
4832,3
4833,-1
4834,2
4835,-1
4836,0
4837,-1
4838,8
4839,3
4840,4
4841,3
4842,1
4843,0
4844,-1
4845,2
4846,-1
4847,2
4848,-1
4849,7
4850,-1
4851,6
4852,7
4853,6
4854,-1
4855,7
4856,5
4857,-1
4858,7
4859,7
4860,7
4861,2
4862,7
4863,7
4864,7
4865,-1
4866,-1
4867,7
4868,8
4869,7
4870,7
4871,1
4872,7
4873,7
4874,7
4875,7
4876,7
4877,2
4878,7
4879,7
4880,-1
4881,8
4882,-1
4883,7
4884,-1
4885,-1
4886,7
4887,1
4888,6
4889,7
4890,-1
4891,-1
4892,-1
4893,7
4894,4
4895,7
4896,7
4897,-1
4898,7
4899,7
4900,7
4901,-1
4902,7
4903,6
4904,7
4905,7
4906,8
4907,7
4908,-1
4909,7
4910,2
4911,8
4912,-1
4913,7
4914,1
4915,-1
4916,7
4917,-1
4918,-1
4919,8
4920,7
4921,7
4922,7
4923,7
4924,5
4925,-1
4926,7
4927,-1
4928,-1
4929,-1
4930,7
4931,7
4932,7
4933,7
4934,3
4935,6
4936,7
4937,6
4938,7
4939,7
4940,-1
4941,-1
4942,6
4943,-1
4944,3
4945,7
4946,-1
4947,6
4948,7
4949,7
4950,7
4951,6
4952,7
4953,7
4954,-1
4955,0
4956,6
4957,-1
4958,7
4959,-1
4960,7
4961,-1
4962,-1
4963,2
4964,3
4965,7
4966,-1
4967,-1
4968,-1
4969,2
4970,7
4971,7
4972,-1
4973,-1
4974,-1
4975,-1
4976,-1
4977,3
4978,-1
4979,7
4980,7
4981,-1
4982,7
4983,7
4984,-1
4985,8
4986,7
4987,7
4988,-1
4989,7
4990,7
4991,7
4992,5
4993,-1
4994,-1
4995,8
4996,7
4997,7
4998,-1
4999,-1
5000,7
5001,6
5002,-1
5003,-1
5004,8
5005,-1
5006,7
5007,3
5008,8
5009,6
5010,-1
5011,-1
5012,7
5013,-1
5014,-1
5015,7
5016,7
5017,-1
5018,-1
5019,-1
5020,7
5021,-1
5022,7
5023,8
5024,7
5025,7
5026,7
5027,-1
5028,3
5029,-1
5030,-1
5031,1
5032,7
5033,-1
5034,3
5035,7
5036,7
5037,3
5038,6
5039,7
5040,-1
5041,-1
5042,6
5043,8
5044,7
5045,7
5046,-1
5047,7
5048,6
5049,-1
5050,-1
5051,7
5052,-1
5053,-1
5054,7
5055,-1
5056,6
5057,6
5058,-1
5059,6
5060,1
5061,-1
5062,1
5063,3
5064,3
5065,-1
5066,3
5067,-1
5068,-1
5069,-1
5070,7
5071,-1
5072,3
5073,1
5074,1
5075,2
5076,-1
5077,-1
5078,-1
5079,1
5080,7
5081,-1
5082,7
5083,6
5084,6
5085,7
5086,7
5087,7
5088,6
5089,7
5090,-1
5091,7
5092,2
5093,7
5094,7
5095,-1
5096,7
5097,7
5098,7
5099,5
5100,7
5101,7
5102,7
5103,7
5104,3
5105,7
5106,7
5107,7
5108,0
5109,-1
5110,7
5111,7
5112,3
5113,7
5114,6
5115,-1
5116,7
5117,7
5118,7
5119,-1
5120,3
5121,3
5122,7
5123,-1
5124,-1
5125,6
5126,7
5127,6
5128,-1
5129,-1
5130,7
5131,7
5132,-1
5133,7
5134,7
5135,-1
5136,3
5137,-1
5138,7
5139,8
5140,7
5141,-1
5142,-1
5143,3
5144,7
5145,7
5146,7
5147,-1
5148,7
5149,7
5150,-1
5151,7
5152,-1
5153,7
5154,3
5155,6
5156,7
5157,-1
5158,-1
5159,7
5160,7
5161,7
5162,-1
5163,1
5164,-1
5165,-1
5166,3
5167,7
5168,7
5169,8
5170,8
5171,3
5172,7
5173,-1
5174,6
5175,1
5176,-1
5177,7
5178,7
5179,-1
5180,1
5181,7
5182,7
5183,6
5184,3
5185,7
5186,6
5187,3
5188,7
5189,6
5190,-1
5191,-1
5192,3
5193,3
5194,-1
5195,-1
5196,8
5197,5
5198,7
5199,7
5200,6
5201,7
5202,7
5203,7
5204,7
5205,-1
5206,7
5207,7
5208,7
5209,7
5210,2
5211,7
5212,2
5213,-1
5214,7
5215,6
5216,-1
5217,6
5218,-1
5219,6
5220,7
5221,7
5222,-1
5223,-1
5224,7
5225,7
5226,7
5227,7
5228,7
5229,-1
5230,7
5231,-1
5232,-1
5233,8
5234,8
5235,7
5236,7
5237,7
5238,3
5239,7
5240,7
5241,2
5242,7
5243,7
5244,3
5245,7
5246,7
5247,3
5248,7
5249,7
5250,-1
5251,7
5252,7
5253,7
5254,6
5255,7
5256,-1
5257,8
5258,-1
5259,-1
5260,-1
5261,-1
5262,7
5263,6
5264,7
5265,7
5266,-1
5267,-1
5268,-1
5269,-1
5270,-1
5271,2
5272,-1
5273,-1
5274,3
5275,-1
5276,3
5277,7
5278,-1
5279,-1
5280,7
5281,-1
5282,-1
5283,-1
5284,-1
5285,7
5286,7
5287,3
5288,6
5289,-1
5290,-1
5291,-1
5292,-1
5293,3
5294,7
5295,7
5296,7
5297,7
5298,-1
5299,-1
5300,7
5301,7
5302,-1
5303,-1
5304,7
5305,7
5306,7
5307,7
5308,-1
5309,7
5310,7
5311,6
5312,7
5313,5
5314,5
5315,-1
5316,7
5317,-1
5318,7
5319,3
5320,7
5321,-1
5322,-1
5323,7
5324,-1
5325,6
5326,6
5327,7
5328,7
5329,7
5330,7
5331,-1
5332,7
5333,3
5334,-1
5335,7
5336,6
5337,6
5338,-1
5339,7
5340,7
5341,7
5342,7
5343,-1
5344,4
5345,-1
